container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,Number of Cans,dpw_division,council_district,ward,fire_zone,x,y
692,74,2018-04-09T10:29:09,2021-11-15T13:01:30,3rd Division,400 Semple Street,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-11,-79.95506568,40.43712986
693,74,2018-04-09T10:29:09,2021-11-15T13:26:35,3rd Division,Zulema Street,Pittsburgh,Pennsylvania,15213,South Oakland,1,3,3,4,2-14,-79.95846969,40.43598884
694,74,2018-04-09T10:29:10,2021-11-15T13:27:23,3rd Division,3301 Milwaukee Street,Pittsburgh,Pennsylvania,15219,Upper Hill,1,3,6,5,2-5,-79.96426284,40.45240258
695,74,2018-04-09T10:29:10,2021-11-15T15:00:21,3rd Division,1700 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92304914,40.43787358
696,74,2018-04-09T10:29:10,2021-11-15T03:45:28,3rd Division,2507 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,1,3,6,5,2-5,-79.97070408,40.4453868
698,74,2018-04-09T10:29:10,2021-11-15T13:30:53,3rd Division,2329 Beechwood Boulevard,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.91472773,40.43325793
699,74,2018-04-09T10:29:10,2021-11-15T03:02:31,3rd Division,1522 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98423284,40.4384626
700,74,2018-04-09T10:29:10,2021-11-15T03:44:25,3rd Division,7602 Forbes Ave,Pittsburgh,Pennsylvania,15221,Regent Square,1,3,5,14,3-14,-79.89784022,40.43956473
701,74,2018-04-09T10:29:10,2021-11-15T03:25:34,3rd Division,4630 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,6,5,2-23,-79.95096517,40.45231259
702,74,2018-04-09T10:29:10,2021-11-15T13:25:21,3rd Division,3714 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95708547,40.441422
703,74,2018-04-09T10:29:10,2021-11-15T03:10:23,4th Division,2343 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98459822,40.3881281
704,74,2018-04-09T10:29:10,2021-11-15T03:18:24,3rd Division,1846 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.97955247,40.43826186
705,74,2018-04-09T10:29:10,2021-11-14T03:30:17,3rd Division,1712 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.98223312,40.43835844
706,74,2018-04-09T10:29:10,2021-11-15T15:05:25,3rd Division,420 South Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-9,-79.94875355,40.44453322
707,74,2018-04-09T10:29:10,2021-11-15T13:13:25,2nd Division,512 North Braddock Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89213201,40.45138869
708,74,2018-04-09T10:29:10,2021-11-15T03:10:30,3rd Division,745 South Braddock Avenue,Pittsburgh,Pennsylvania,15221,Regent Square,1,3,5,14,2-16,-79.89654546,40.43695017
709,74,2018-04-09T10:29:10,2021-11-15T13:14:23,3rd Division,5003 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94354518,40.40847176
710,74,2018-04-09T10:29:10,2021-11-15T13:30:41,4th Division,1224 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98538993,40.42874525
711,74,2018-04-09T10:29:10,2021-11-15T11:05:22,3rd Division,3300 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.96496977,40.45277184
712,74,2018-04-09T10:29:10,2021-11-15T03:03:22,3rd Division,4353 Murray Ave,Pittsburgh,Pennsylvania,15217,Greenfield,1,3,5,15,2-15,-79.92836579,40.42040561
713,74,2018-04-09T10:29:11,2021-11-15T03:20:23,3rd Division,3348 Beechwood Boulevard,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,15,2-12,-79.92632219,40.41906475
714,74,2018-04-09T10:29:11,2021-11-15T03:00:26,3rd Division,3805 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,8,4,2-14,-79.95658402,40.44192108
715,74,2018-04-09T10:29:11,2021-11-15T13:14:21,3rd Division,712 Adelaide Street,Pittsburgh,Pennsylvania,15219,Upper Hill,1,3,6,5,2-22,-79.96067079,40.45467415
716,74,2018-04-09T10:29:11,2021-11-15T13:26:31,3rd Division,3503 Beechwood Boulevard,Pittsburgh,Pennsylvania,15217,Greenfield,1,3,5,15,2-15,-79.92769013,40.42295371
717,74,2018-04-09T10:29:11,2021-11-15T03:19:05,3rd Division,2201 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97675989,40.44603022
719,74,2018-04-09T10:29:11,2021-11-12T13:10:26,3rd Division,2503 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.97039464,40.44562874
720,74,2018-04-09T10:29:11,2021-11-15T09:20:22,3rd Division,1688 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92290956,40.43848623
721,74,2018-04-09T10:29:11,2021-11-12T14:00:24,2nd Division,6017 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92423585,40.46132374
722,74,2018-04-09T10:29:11,2021-11-15T03:00:25,3rd Division,2606 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,1,3,6,5,2-5,-79.9682595,40.44643636
723,74,2018-04-09T10:29:11,2021-11-14T10:05:23,4th Division,1801 Mifflin Road,Pittsburgh,Pennsylvania,15207,Lincoln Place,1,3,5,31,4-20,-79.91339,40.37005
724,74,2018-04-09T10:29:11,2021-11-15T03:12:24,3rd Division,301 South Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-9,-79.94876274,40.44577316
726,74,2018-04-09T10:29:11,2021-11-11T13:28:26,3rd Division,3400 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,1,3,6,4,2-14,-79.96214,40.4392
728,74,2018-04-09T10:29:11,2021-11-15T13:13:22,3rd Division,5600 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,8,14,2-18,-79.92756956,40.43812078
729,74,2018-04-09T10:29:11,2021-11-15T03:00:25,3rd Division,1630 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98301352,40.43840137
730,74,2018-04-09T10:29:11,2021-11-15T13:05:20,3rd Division,2400 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.97185071,40.44560667
731,74,2018-04-09T10:29:11,2021-11-15T13:07:09,3rd Division,1833 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.97939,40.43838
732,74,2018-04-09T10:29:11,2021-11-15T13:27:23,3rd Division,2141 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97775,40.44563
733,74,2018-04-09T10:29:12,2021-11-15T13:16:23,3rd Division,901 Bryn Mawr Road,Pittsburgh,Pennsylvania,15219,Upper Hill,1,3,6,5,2-22,-79.95886002,40.45207951
734,74,2018-04-09T10:29:12,2021-11-12T13:26:58,3rd Division,2105 Wightman Street,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92745682,40.43250497
736,74,2018-04-09T10:29:12,2021-11-15T03:11:24,3rd Division,205 Saline Street,Pittsburgh,Pennsylvania,15207,Greenfield,1,3,5,15,2-12,-79.94956404,40.42685031
737,74,2018-04-09T10:29:12,2021-11-11T13:30:27,3rd Division,2209 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92322469,40.43255846
738,74,2018-04-09T10:29:12,2021-11-15T03:20:21,1st Division,611 Second Avenue,Pittsburgh,Pennsylvania,15219,Central Business District,1,6,6,1,1-4,-79.99566209,40.43603822
739,74,2018-04-09T10:29:12,2021-11-15T03:23:24,1st Division,1425 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Central Business District,1,6,6,3,2-4,-79.98524308,40.43863502
740,74,2018-04-09T10:29:12,2021-11-15T03:45:02,3rd Division,1601 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-4,-79.98387802,40.43856466
741,74,2018-04-09T10:29:12,2021-11-15T03:18:20,3rd Division,1624 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98406897,40.44179335
742,74,2018-04-09T10:29:12,2021-11-15T03:00:23,2nd Division,7101 Hamilton Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89950159,40.45514065
744,74,2018-04-09T10:29:12,2021-11-15T03:24:39,3rd Division,2200 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.97649,40.44593
745,74,2018-04-09T10:29:12,2021-11-15T03:44:27,3rd Division,1209 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98848,40.43792
746,74,2018-04-09T10:29:12,2021-11-15T03:09:25,3rd Division,1500 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98590355,40.44115435
747,74,2018-04-09T16:19:35,2021-11-15T15:05:23,3rd Division,601 Blessing Street,Pittsburgh,Pennsylvania,15213,Upper Hill,1,3,6,5,2-24,-79.95711591,40.45825835
748,74,2018-04-09T16:19:35,2021-11-15T13:10:30,2nd Division,7601 Hamilton Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89068831,40.45313464
749,74,2018-04-09T16:19:35,2021-11-15T13:25:23,2nd Division, East Busway,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-13,-79.91451,40.4586
750,74,2018-04-09T16:19:35,2021-11-15T13:13:24,3rd Division,Second Avenue,Pittsburgh,Pennsylvania,15219,South Oakland,1,3,3,4,2-2,-79.95906557,40.43090455
751,74,2018-04-09T16:19:35,2021-11-15T03:44:27,2nd Division,514 Oakwood Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.88427021,40.44943953
752,74,2018-04-09T16:19:35,2021-11-15T03:45:19,3rd Division,3802 Acorn Street,Pittsburgh,Pennsylvania,15207,Greenfield,1,3,5,15,2-12,-79.94998134,40.42674028
753,74,2018-04-09T16:19:35,2021-11-15T03:45:28,2nd Division,6369 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,12,3-10,-79.91605,40.46105
754,74,2018-04-09T16:19:35,2021-11-15T13:13:21,4th Division,12 East Meyers Street,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98888928,40.3999348
755,74,2018-04-09T16:19:35,2021-11-15T03:17:25,2nd Division,410 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92332674,40.46454856
756,74,2018-04-09T16:19:35,2021-11-15T13:06:03,3rd Division,1605 Webster Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98677644,40.44366059
757,74,2018-04-09T16:19:35,2021-11-15T03:23:28,2nd Division,420 North Braddock Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.8926453,40.45064986
758,74,2018-04-09T16:19:35,2021-11-15T03:03:29,4th Division,94 S 9th St,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-2,-79.98987324,40.42798683
760,74,2018-04-09T16:19:36,2021-11-15T13:29:25,3rd Division,4800 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94468804,40.41139066
761,74,2018-04-09T16:19:36,2021-11-15T13:05:22,4th Division,19 Hot Metal Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.9622,40.42739
762,74,2018-04-12T12:34:06,2021-11-15T03:26:08,4th Division,848 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-6,-79.99193196,40.42173741
763,74,2018-04-13T13:16:54,2021-11-15T16:05:24,3rd Division,1824 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92297671,40.43612526
764,74,2018-04-13T13:16:54,2021-11-15T03:22:36,3rd Division,5819 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92158334,40.4381223
765,74,2018-04-13T13:16:54,2021-11-12T13:27:23,4th Division,10 Bedford Square,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98628685,40.42945708
766,74,2018-04-13T13:16:54,2021-11-15T03:17:18,2nd Division,6425 Penn Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-13,-79.91720776,40.45742507
768,74,2018-04-13T13:16:54,2021-11-15T13:16:23,4th Division,1401 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98947549,40.40218794
769,74,2018-04-13T13:16:54,2021-11-15T13:13:21,2nd Division,6736 Reynolds Street,Pittsburgh,Pennsylvania,15206,Point Breeze,1,3,8,14,2-17,-79.91453318,40.45047425
771,74,2018-04-13T13:16:55,2021-11-15T03:07:18,4th Division,2714 Brownsville Rd,Pittsburgh,Pennsylvania,15227,Carrick,1,3,4,29,4-23,-79.97761858,40.38395816
772,74,2018-04-13T13:16:55,2021-11-15T03:00:22,4th Division,2625 Brownsville Rd,Pittsburgh,Pennsylvania,15227,Carrick,1,3,4,29,4-23,-79.97812304,40.38497328
773,74,2018-04-13T13:16:55,2021-11-15T03:09:32,3rd Division,4635 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,6,5,2-23,-79.95074489,40.45235375
774,74,2018-04-13T13:16:55,2021-11-15T13:26:21,3rd Division,1704 Shady Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.91944651,40.43818324
775,74,2018-04-13T13:16:55,2021-11-12T03:02:29,4th Division,1213 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98584273,40.42881413
777,74,2018-04-13T13:16:55,2021-11-15T03:42:36,3rd Division,Sennott Street,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95635592,40.44093293
778,74,2018-04-13T13:16:55,2021-11-15T15:05:22,3rd Division,1704 Shady Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.9193869,40.43771519
779,74,2018-04-13T13:16:55,2021-11-15T03:18:29,3rd Division,1648 Shady Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.91946002,40.43849266
780,74,2018-04-13T13:16:55,2021-11-15T08:20:25,3rd Division,2101 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92286972,40.43367509
781,74,2018-04-13T13:16:55,2021-11-15T13:05:25,3rd Division,2104 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92301521,40.43380375
782,74,2018-04-13T13:16:55,2021-11-15T03:20:39,3rd Division,1936 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.922925,40.43514768
783,74,2018-04-13T13:16:55,2021-11-12T18:20:26,3rd Division,5865 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.9205,40.43816
784,74,2018-04-13T13:16:55,2021-11-15T12:05:29,3rd Division,2211 Mahon Street,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97617961,40.4453937
785,74,2018-04-13T13:16:55,2021-11-15T07:21:24,4th Division,2256 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98551694,40.38930638
786,74,2018-04-13T13:16:55,2021-11-15T13:26:22,3rd Division,5854 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92088122,40.43799618
787,74,2018-04-13T13:16:55,2021-11-15T13:38:26,4th Division,2201 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98649432,40.39123046
788,74,2018-04-13T13:16:55,2021-11-15T03:06:35,3rd Division,2120 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92312383,40.43314342
789,74,2018-04-13T13:16:56,2021-11-15T03:31:39,3rd Division,5849 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92101889,40.43811413
790,74,2018-04-13T13:16:56,2021-11-15T13:15:22,4th Division,1020 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98760405,40.4286735
791,74,2018-04-13T13:16:56,2021-11-15T10:20:25,4th Division,2336 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98483919,40.38817516
793,74,2018-04-13T13:16:56,2021-11-15T03:42:13,3rd Division,2339 Beechwood Boulevard,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.91496,40.43275
794,74,2018-04-13T13:16:56,2021-11-12T03:39:50,3rd Division,3845 Dawson Street,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-11,-79.95158597,40.4391617
795,74,2018-04-13T13:16:56,2021-11-15T03:01:29,2nd Division,6349-6387 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,12,3-13,-79.91844468,40.45830355
796,74,2018-04-13T13:16:56,2021-11-15T09:20:31,2nd Division,409 Gettysburg Street,Pittsburgh,Pennsylvania,15206,Point Breeze,1,3,8,14,2-17,-79.91470773,40.45049572
797,74,2018-04-13T13:16:56,2021-11-15T03:41:58,3rd Division,5887 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.91979615,40.43811682
798,74,2018-04-13T13:16:56,2021-11-15T11:05:21,3rd Division,1916 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92293663,40.43539541
799,74,2018-04-13T13:16:56,2021-11-15T03:00:41,3rd Division,2112 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92310387,40.43329499
800,74,2018-04-13T13:16:56,2021-11-15T06:05:24,3rd Division,2125 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92298322,40.43297938
801,74,2018-04-13T13:16:56,2021-11-15T03:17:33,3rd Division,2017 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92282097,40.43415851
802,74,2018-04-13T13:16:56,2021-11-15T13:05:20,4th Division,830 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-6,-79.9925,40.42177
803,74,2018-04-13T13:16:56,2021-11-15T03:41:05,3rd Division,1937 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92276101,40.43486599
804,74,2018-04-13T13:16:56,2021-11-15T03:43:27,5th Division,3272 Surban Street,Pittsburgh,Pennsylvania,15204,Sheraden,1,5,2,20,1-16,-80.05972,40.45847
805,74,2018-04-13T13:16:56,2021-11-15T03:07:23,1st Division,3912 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,1,26,1-15,-80.01839,40.49007
806,74,2018-04-13T13:16:56,2021-11-15T03:00:23,3rd Division,5834 Forward Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92253689,40.42944161
807,74,2018-04-13T13:16:56,2021-11-15T03:20:35,5th Division,2895 Banksville Road,Pittsburgh,Pennsylvania,15216,Banksville,1,5,2,20,4-9,-80.04063,40.4034
808,74,2018-04-13T13:16:56,2021-11-15T08:05:25,1st Division,20 East General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-20,-80.00408531,40.44825337
809,74,2018-04-13T13:16:57,2021-11-15T13:31:22,4th Division,503 Mountain Avenue,Pittsburgh,Pennsylvania,15210,St. Clair,1,3,3,16,4-8,-79.97719812,40.41143473
810,74,2018-04-13T13:16:57,2021-11-14T03:32:20,4th Division,804 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-6,-79.99339134,40.42176611
811,74,2018-04-13T13:16:57,2021-11-12T16:05:22,4th Division,2216 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98635148,40.39070062
813,74,2018-04-13T13:16:57,2021-11-15T13:25:23,4th Division,755 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,1,5,3,18,4-6,-79.99385824,40.42176611
814,74,2018-04-13T13:16:57,2021-11-15T03:12:22,3rd Division,2701 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.96741673,40.44724579
815,74,2018-04-13T13:16:57,2021-11-15T03:08:17,1st Division,4102 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,1,26,1-15,-80.02196188,40.49286548
816,74,2018-04-16T13:37:07,2021-11-15T03:03:23,4th Division,1728 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.9810591,40.42872284
817,74,2018-04-16T13:37:08,2021-11-15T03:06:24,4th Division,2010 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97704192,40.4285028
818,74,2018-04-16T13:37:08,2021-11-15T03:01:19,4th Division,2114 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97552599,40.4284026
819,74,2018-04-16T13:37:08,2021-11-15T13:05:22,4th Division,2134 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97475947,40.42834621
820,74,2018-04-16T13:37:08,2021-11-15T03:11:25,3rd Division,6428 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.91632223,40.43798526
821,74,2018-04-16T13:37:08,2021-11-15T03:04:25,1st Division,1926 Rockledge Street,Pittsburgh,Pennsylvania,15212,Spring Hill-City View,1,1,1,26,1-11,-79.98982794,40.46671599
822,74,2018-04-16T13:37:08,2021-11-15T03:44:34,3rd Division,2609 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92356131,40.42987515
824,74,2018-04-16T13:37:08,2021-11-15T13:14:20,3rd Division,1835 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98181,40.44289
825,74,2018-04-16T13:37:08,2021-11-14T13:00:24,3rd Division,1850 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98198764,40.44268739
826,74,2018-04-16T13:37:08,2021-11-15T03:00:21,3rd Division,2023 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97966,40.44411
827,74,2018-04-16T13:37:08,2021-11-15T15:05:52,3rd Division,2101 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97885112,40.44443947
828,74,2018-04-16T13:37:08,2021-11-15T13:25:21,3rd Division,1901 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98114258,40.44303382
829,74,2018-04-16T13:37:08,2021-11-15T16:05:31,3rd Division,4613 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,6,5,2-23,-79.95165824,40.45207225
830,74,2018-04-16T13:37:08,2021-11-15T12:20:21,1st Division,1601 Brighton Rd,Pittsburgh,Pennsylvania,15212,California-Kirkbride,1,1,6,25,1-21,-80.01607293,40.45803306
831,74,2018-04-16T13:37:08,2021-11-15T03:43:39,3rd Division,4632 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-23,-79.95074339,40.45221789
832,74,2018-04-16T13:37:08,2021-11-15T13:17:22,3rd Division,2337 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.97276068,40.44561285
833,74,2018-04-16T13:37:08,2021-11-15T03:44:32,3rd Division,4653 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-23,-79.9497479,40.45247203
835,74,2018-04-16T13:37:08,2021-11-15T03:23:35,4th Division,1400 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98403591,40.42876504
837,74,2018-04-16T13:37:09,2021-11-15T03:45:27,3rd Division,2909 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.96503339,40.44886444
838,74,2018-04-16T13:37:09,2021-11-15T03:04:49,3rd Division,1901 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98079242,40.44335221
839,74,2018-04-16T13:37:09,2021-11-15T12:05:21,3rd Division,5819 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.9221667,40.4380278
840,74,2018-04-16T13:37:09,2021-11-15T15:05:30,3rd Division,5839 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92142754,40.43813476
843,74,2018-04-16T13:37:09,2021-11-15T03:01:26,3rd Division,2177 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97642638,40.44537281
844,74,2018-04-16T13:37:09,2021-11-13T13:26:27,4th Division,1739 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98061,40.42884
845,74,2018-04-16T13:37:09,2021-11-15T03:19:23,4th Division,1122 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98657765,40.42868431
846,74,2018-04-16T13:37:09,2021-11-15T03:21:23,4th Division,1301 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98538858,40.42883139
847,74,2018-04-16T13:37:09,2021-11-15T03:47:20,4th Division,146 Parkfield Street,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-23,-79.98948513,40.39119817
848,74,2018-04-16T13:37:09,2021-11-15T15:20:27,5th Division,1000 Saw Mill Run Boulevard,Pittsburgh,Pennsylvania,15220,Duquesne Heights,1,5,2,19,4-1,-80.02054,40.42593
849,74,2018-04-16T13:37:09,2021-11-15T13:26:21,3rd Division,1839 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92280289,40.43627086
851,74,2018-04-17T13:22:43,2021-11-15T08:05:30,3rd Division,5802 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.922795,40.43799587
